name,link,price,review_count,review_percentage,game_tags,Review_Category
Waking,https://store.steampowered.com/app/1068600/Waking/?snr=1_7_7_230_150_604,10.49,39,46,"['Action', 'Indie', 'Adventure', 'Atmospheric', 'Action-Adventure', 'Beautiful', 'Demons', 'Third Person', 'Singleplayer', 'Great Soundtrack', 'Experimental', 'Psychological', 'Story Rich', 'Experience', 'Dark', 'Souls-like', 'Emotional', 'Psychological Horror', 'Fighting', '3D']",0-250
Escape The Past,https://store.steampowered.com/app/486120/Escape_The_Past/?snr=1_7_7_230_150_604,4.99,24,70,"['Casual', 'Adventure', 'Point & Click']",0-250
Jacob The Farmer,https://store.steampowered.com/app/1586300/Jacob_The_Farmer/?snr=1_7_7_230_150_604,0.99,43,72,"['Indie', 'Adventure', 'Action', 'Souls-like', 'Dungeon Crawler', 'Story Rich', 'Demons', 'Underground', 'Action-Adventure', 'Singleplayer', 'Dark', 'Spectacle fighter', 'Mystery Dungeon', '3D Fighter']",0-250
Prominence,https://store.steampowered.com/app/270230/Prominence/?snr=1_7_7_230_150_604,19.99,115,82,"['Adventure', 'Indie', 'Casual', 'Sci-fi', 'Point & Click', 'Puzzle', 'First-Person', 'Space', 'Mystery', 'Atmospheric', 'Singleplayer', 'Classic', 'Story Rich', 'Drama', 'Artificial Intelligence', 'Investigation', 'Great Soundtrack', 'Exploration', 'Old School', 'Relaxing']",0-250
Party Bots,https://store.steampowered.com/app/1859860/Party_Bots/?snr=1_7_7_230_150_604,8.99,180,96,"['Multiplayer', 'Funny', 'Physics', 'Third Person', 'Party Game', 'Battle Royale', 'Colorful', 'Precision Platformer', '3D Platformer', 'Survival', 'Family Friendly', 'Platformer', 'PvE', 'Puzzle Platformer', 'Action', 'Robots', 'Character Customization', '3D', 'Arcade', 'PvP']",0-250
Bassmaster® Fishing,https://store.steampowered.com/app/1449500/Bassmaster_Fishing/?snr=1_7_7_230_150_604,12.49,206,69,"['Simulation', 'Sports', 'Fishing', 'Realistic', 'Immersive Sim', 'Family Friendly', 'Nature', 'Relaxing', 'Controller', 'PvP', 'Multiplayer', 'Singleplayer', 'Competitive', 'Casual', 'Action', 'Exploration', 'First-Person', 'Third Person', 'Atmospheric', 'Free to Play']",0-250
Inked: A Tale of Love,https://store.steampowered.com/app/690120/Inked_A_Tale_of_Love/?snr=1_7_7_230_150_605,9.99,148,81,"['Hand-drawn', 'Casual', 'Adventure', 'Indie', 'Puzzle', 'Story Rich', 'Great Soundtrack', 'Puzzle Platformer']",0-250
Zlime: Return Of Demon Lord,https://store.steampowered.com/app/2583330/Zlime_Return_Of_Demon_Lord/?snr=1_7_7_230_150_605,3.99,28,100,"['Action', 'Casual', 'Action Roguelike', 'Roguelike', '2D Platformer', 'Roguelite', '2D', 'Cartoon', 'Cute', 'Pixel Graphics', 'Comedy', 'Dark Fantasy', 'Fantasy', 'Linear', 'Story Rich', 'Tutorial', 'Singleplayer', 'Early Access', 'Indie']",0-250
Goldenjar Fall - Definitive Edition,https://store.steampowered.com/app/1631010/Goldenjar_Fall__Definitive_Edition/?snr=1_7_7_230_150_605,4.99,19,78,"['Solitaire', 'Isometric', '3D', 'PvE', 'Action RPG', 'Dark Fantasy', 'Dungeon Crawler', 'Fantasy', 'Medieval', 'Linear', 'RPG', 'Adventure', 'Action-Adventure', 'Action', 'Spectacle fighter', 'Singleplayer', 'Underground', 'Violent', 'Indie', 'Early Access']",0-250
Trapped,https://store.steampowered.com/app/1193990/Trapped/?snr=1_7_7_230_150_605,3.99,114,85,"['Indie', 'Adventure', 'Horror', 'First-Person', 'Atmospheric', 'Singleplayer', 'Psychological Horror', 'Puzzle', 'Mystery', 'Walking Simulator']",0-250
Dice of God,https://store.steampowered.com/app/2725320/Dice_of_God/?snr=1_7_7_230_150_605,0.89,72,95,"['Adventure', 'Turn-Based Combat', 'Puzzle', 'Retro', 'Pixel Graphics', '2D', 'Singleplayer', 'Indie']",0-250
legions battle,https://store.steampowered.com/app/2842110/legions_battle/?snr=1_7_7_230_150_605,6.29,24,62,"['Early Access', 'Roguelike Deckbuilder', 'Card Game', 'Deckbuilding', 'Roguelike', 'PvP', 'Replay Value', 'Card Battler', 'MOBA', 'Medieval', 'Turn-Based Strategy', 'Roguelite', 'Indie', 'Wargame', 'Strategy', 'War', 'Turn-Based Tactics', 'Casual', 'Multiplayer', 'Singleplayer']",0-250
Grisaia Phantom Trigger Vol.6,https://store.steampowered.com/app/1039970/Grisaia_Phantom_Trigger_Vol6/?snr=1_7_7_230_150_605,14.99,92,94,"['Visual Novel', 'Anime', 'Cute', 'Adventure', 'Casual', 'Story Rich', 'Assassin', 'Female Protagonist', 'Singleplayer', 'Dark', 'Sexual Content', 'Action']",0-250
Zombie Admin,https://store.steampowered.com/app/1143860/Zombie_Admin/?snr=1_7_7_230_150_605,3.99,55,90,"['Top-Down Shooter', 'Local Co-Op', 'Zombies', 'Capitalism', 'Multiplayer', 'Action', 'Colorful', 'Procedural Generation', 'Comedy', 'Cartoony', 'Horror', 'Dystopian', 'Combat', 'Twin Stick Shooter', 'Shooter', 'Top-Down', 'Local Multiplayer', 'Singleplayer', 'Co-op', 'Controller']",0-250
The Wind and Wilting Blossom,https://store.steampowered.com/app/686770/The_Wind_and_Wilting_Blossom/?snr=1_7_7_230_150_605,9.99,153,95,"['Indie', 'Strategy', 'RPG', 'Turn-Based Tactics', 'Tactical', 'Hand-drawn', 'Party-Based RPG', 'Singleplayer', 'Roguelike', 'Roguelite']",0-250
战棋三国英雄,https://store.steampowered.com/app/1750740/_/?snr=1_7_7_230_150_605,8.99,93,86,"['RPG', 'Strategy', 'Story Rich', 'Party-Based RPG', 'Turn-Based Combat', 'Indie', 'Level Editor', 'Strategy RPG', 'JRPG', 'Tactical RPG', 'Sandbox', 'Cartoony', '3D', 'Singleplayer', 'Early Access']",0-250
Crookz - The Big Heist,https://store.steampowered.com/app/310490/Crookz__The_Big_Heist/?snr=1_7_7_230_150_605,9.99,204,84,"['Strategy', 'Simulation', 'Heist', 'Stealth', 'Tactical', 'Crime', 'Real-Time with Pause', 'Singleplayer']",0-250
Nearwood - Collector's Edition,https://store.steampowered.com/app/286540/Nearwood__Collectors_Edition/?snr=1_7_7_230_150_605,9.99,215,88,"['Adventure', 'Hidden Object', 'Puzzle', 'Point & Click', 'Casual', 'Singleplayer']",0-250
Battlepillars Gold Edition,https://store.steampowered.com/app/280930/Battlepillars_Gold_Edition/?snr=1_7_7_230_150_605,4.99,179,86,"['Strategy', 'Action', 'Indie', 'Casual', 'Multiplayer', 'Singleplayer', 'Tower Defense']",0-250
Evil Wizard,https://store.steampowered.com/app/1592100/Evil_Wizard/?snr=1_7_7_230_150_605,10.49,75,84,"['Story Rich', 'Hack and Slash', 'Dungeon Crawler', 'Action RPG', 'Pixel Graphics', 'Exploration', 'Villain Protagonist', 'Dark Comedy', '2D', 'RPG', 'Funny', 'Action-Adventure', 'Top-Down', 'Dark Humor', 'Linear', 'Action', 'Singleplayer', 'Dark Fantasy', 'Magic', 'Adventure']",0-250
CHAOS CODE -NEW SIGN OF CATASTROPHE-,https://store.steampowered.com/app/536560/CHAOS_CODE_NEW_SIGN_OF_CATASTROPHE/?snr=1_7_7_230_150_605,19.99,186,88,"['Action', '2D Fighter', 'Fighting', 'Anime', 'eSports', 'Controller', 'Cute', 'Local Multiplayer', 'Singleplayer', 'Difficult', 'Arcade', 'Great Soundtrack', '2D']",0-250
Colortone,https://store.steampowered.com/app/375320/Colortone/?snr=1_7_7_230_150_605,2.49,200,72,"['Adventure', 'Indie', 'Puzzle', 'First-Person', 'Minimalist', 'Colorful', 'Platformer', 'Simulation', 'Exploration', 'Hidden Object', 'Survival Horror', 'Puzzle Platformer', 'Abstract', '3D', 'Cute', 'Atmospheric', 'Survival', 'Psychedelic', 'Relaxing', 'Physics']",0-250
纸境英雄 Papercraft,https://store.steampowered.com/app/905660/_Papercraft/?snr=1_7_7_230_150_605,17.99,223,83,"['RPG', 'Indie', 'Adventure', 'Strategy', 'Roguelite', 'Anime', 'Roguelike', 'Card Game']",0-250
Cosmic Collapse,https://store.steampowered.com/app/2707300/Cosmic_Collapse/?snr=1_7_7_230_150_606,2.99,59,100,"['Casual', 'Puzzle', 'Pixel Graphics', 'Physics', 'Arcade', 'Sci-fi', 'Space', 'Family Friendly', '2D', 'Cartoony', 'Indie', 'Destruction', 'Retro', 'Choices Matter', 'Controller', 'Singleplayer']",0-250
NOISZ,https://store.steampowered.com/app/681530/NOISZ/?snr=1_7_7_230_150_606,19.99,74,97,"['Bullet Hell', 'Rhythm', 'Visual Novel', 'Difficult', 'Dark', 'Funny', 'Cute', '2D', 'Indie', 'Anime', 'Multiple Endings', 'Lore-Rich', 'Choices Matter', 'Score Attack', 'Music', 'Narrative', 'Singleplayer', 'Action', 'Story Rich', 'Shooter']",0-250
Touhou Shoujo Tale of Beautiful Memories / 東方少女綺想譚,https://store.steampowered.com/app/1124060/Touhou_Shoujo_Tale_of_Beautiful_Memories/?snr=1_7_7_230_150_606,29.99,166,93,"['RPG', 'Indie', 'Faith', 'Pixel Graphics', 'Female Protagonist', 'JRPG', 'Anime', 'Isometric']",0-250
The Witch's Love Diary,https://store.steampowered.com/app/972160/The_Witchs_Love_Diary/?snr=1_7_7_230_150_606,14.99,78,93,"['Visual Novel', 'Anime', 'Casual', 'Female Protagonist', 'Choices Matter', 'Great Soundtrack', 'Violent', 'NSFW', 'Mature', 'Story Rich', 'Multiple Endings', 'Cute', 'Singleplayer', 'Romance', '2D', 'Magic', 'Fantasy', 'Interactive Fiction', 'Sexual Content', 'Nudity']",0-250
Five nights at Stalin,https://store.steampowered.com/app/2059290/Five_nights_at_Stalin/?snr=1_7_7_230_150_606,1.99,65,92,"['Action', 'Point & Click', 'Time Management', 'Real Time Tactics', '3D', 'First-Person', 'Realistic', 'Comedy', 'Horror', 'Historical', 'PvE', 'Singleplayer', 'Nostalgia']",0-250
Storm Tale 2,https://store.steampowered.com/app/1588940/Storm_Tale_2/?snr=1_7_7_230_150_606,5.79,50,88,"['Casual', 'Puzzle', 'Hidden Object', 'Match 3', 'Indie', '2D', '3D', 'Colorful', 'Building', 'Family Friendly', 'Adventure', 'Fantasy', 'Medieval', 'Singleplayer']",0-250
Reversion - The Meeting (2nd Chapter),https://store.steampowered.com/app/281060/Reversion__The_Meeting_2nd_Chapter/?snr=1_7_7_230_150_606,2.99,104,78,"['Adventure', 'Indie', 'Casual', 'Point & Click', 'Puzzle', 'Singleplayer', 'Hand-drawn', 'Post-apocalyptic', '2D', 'Sci-fi', 'Detective', 'Cartoony', 'Mystery', 'Cartoon']",0-250
Mecha Ritz: Steel Rondo,https://store.steampowered.com/app/463070/Mecha_Ritz_Steel_Rondo/?snr=1_7_7_230_150_606,14.99,91,98,"['Indie', 'Action', ""Shoot 'Em Up"", 'Bullet Hell']",0-250
Peculiar Tales of Mid-Lake Pavilion,https://store.steampowered.com/app/1796180/Peculiar_Tales_of_MidLake_Pavilion/?snr=1_7_7_230_150_606,2.49,143,90,"['Casual', 'Adventure', 'Interactive Fiction', 'Visual Novel', 'Puzzle', '2D Platformer', '2D', 'Anime', 'Cartoon', 'Cartoony', 'Text-Based', 'Comic Book', 'Drama', 'Gothic', 'Retro', 'Psychological Horror', 'Lore-Rich', 'Supernatural', 'Romance', 'Modern']",0-250
Harthorn,https://store.steampowered.com/app/1397110/Harthorn/?snr=1_7_7_230_150_606,2.49,157,85,"['Casual', 'Horror', 'FPS', 'Survival Horror', 'Investigation', 'Exploration', 'Shooter', 'Stealth', 'Walking Simulator', 'Survival', '3D', 'First-Person', 'Dark Humor', 'Detective', 'Dynamic Narration', 'Psychological Horror', 'Surreal', 'Story Rich', 'Action', 'Conversation']",0-250
FixFox,https://store.steampowered.com/app/1696220/FixFox/?snr=1_7_7_230_150_606,14.99,235,87,"['Top-Down', 'Exploration', 'Puzzle', 'Cute', 'Female Protagonist', 'Point & Click', 'Casual', 'Transhumanism', 'Lore-Rich', 'Funny', 'Relaxing', 'Open World', 'Story Rich', 'Pixel Graphics', 'Colorful', 'Sci-fi', 'Space', 'Family Friendly', 'Atmospheric', 'Crafting']",0-250
Aselia the Eternal -The Spirit of Eternity Sword-,https://store.steampowered.com/app/445420/Aselia_the_Eternal_The_Spirit_of_Eternity_Sword/?snr=1_7_7_230_150_606,14.99,68,82,"['RPG', 'Visual Novel', 'Casual', 'Anime', 'JRPG', 'Difficult', 'Strategy']",0-250
GUNBIRD,https://store.steampowered.com/app/1261970/GUNBIRD/?snr=1_7_7_230_150_606,9.99,77,94,"['Action', ""Shoot 'Em Up"", 'Arcade', 'Shooter', '2D', 'Pixel Graphics', 'Classic', 'Anime', 'Bullet Hell']",0-250
Summer With You,https://store.steampowered.com/app/1916450/Summer_With_You/?snr=1_7_7_230_150_606,2.49,20,70,"['Simulation', 'Visual Novel', '2D', 'Idler', 'Anime', 'Cute', 'Hand-drawn', 'Atmospheric', 'Family Friendly', 'Comedy', 'Indie', 'Story Rich', 'Multiple Endings', 'Narration', 'Singleplayer', 'Colorful', 'Romance', 'Emotional']",0-250
My Train Arrives,https://store.steampowered.com/app/1137020/My_Train_Arrives/?snr=1_7_7_230_150_606,2.99,89,85,"['Simulation', 'Strategy', 'Indie', 'Trains', 'Transportation', 'Singleplayer', 'Management', 'Building', 'City Builder', 'Family Friendly', 'Funny', 'Modern', 'Economy', 'Resource Management', 'Real-Time with Pause', 'Great Soundtrack', 'Replay Value', 'RTS', '3D', 'Top-Down']",0-250
The Lost Art of Innkeeping,https://store.steampowered.com/app/1327820/The_Lost_Art_of_Innkeeping/?snr=1_7_7_230_150_606,2.99,94,98,"['Adventure', 'Simulation', 'Indie', 'Mystery', 'Management', 'Cute', 'Pixel Graphics', 'RPGMaker', 'Story Rich', 'Multiple Endings', 'Relaxing', 'Casual', 'Choices Matter', 'Singleplayer', '2D', 'Point & Click', 'Family Friendly', 'Female Protagonist']",0-250
RPG Alchemy,https://store.steampowered.com/app/2445700/RPG_Alchemy/?snr=1_7_7_230_150_606,1.99,28,78,"['Casual', 'God Game', 'Puzzle', 'Sandbox', 'Solitaire', 'RPG', '2D', 'Crafting', 'Cartoon', 'Cartoony', 'Colorful', 'Fantasy', 'Indie', 'Logic', 'Medieval', 'Relaxing', 'Singleplayer']",0-250
Tally Ho,https://store.steampowered.com/app/763930/Tally_Ho/?snr=1_7_7_230_150_606,4.49,89,95,"['Indie', 'Adventure', 'RPG', 'Text-Based', 'Choose Your Own Adventure', 'Choices Matter', 'LGBTQ+']",0-250
SUPER BUILD,https://store.steampowered.com/app/1077530/SUPER_BUILD/?snr=1_7_7_230_150_606,14.99,223,83,"['Sandbox', 'Simulation', 'Farming Sim', 'Casual', 'Indie', 'Early Access', 'Building', 'Relaxing', '3D', 'City Builder', 'Colorful', 'Base Building', 'Singleplayer', 'Open World', 'Fantasy', 'Medieval', 'Replay Value', 'Beautiful', 'Isometric', 'Steampunk']",0-250
The Lost Art of Innkeeping,https://store.steampowered.com/app/1327820/The_Lost_Art_of_Innkeeping/?snr=1_7_7_230_150_607,2.99,94,98,"['Adventure', 'Simulation', 'Indie', 'Mystery', 'Management', 'Cute', 'Pixel Graphics', 'RPGMaker', 'Story Rich', 'Multiple Endings', 'Relaxing', 'Casual', 'Choices Matter', 'Singleplayer', '2D', 'Point & Click', 'Family Friendly', 'Female Protagonist']",0-250
RPG Alchemy,https://store.steampowered.com/app/2445700/RPG_Alchemy/?snr=1_7_7_230_150_607,1.99,28,78,"['Casual', 'God Game', 'Puzzle', 'Sandbox', 'Solitaire', 'RPG', '2D', 'Crafting', 'Cartoon', 'Cartoony', 'Colorful', 'Fantasy', 'Indie', 'Logic', 'Medieval', 'Relaxing', 'Singleplayer']",0-250
Tally Ho,https://store.steampowered.com/app/763930/Tally_Ho/?snr=1_7_7_230_150_607,4.49,89,95,"['Indie', 'Adventure', 'RPG', 'Text-Based', 'Choose Your Own Adventure', 'Choices Matter', 'LGBTQ+']",0-250
SUPER BUILD,https://store.steampowered.com/app/1077530/SUPER_BUILD/?snr=1_7_7_230_150_607,14.99,223,83,"['Sandbox', 'Simulation', 'Farming Sim', 'Casual', 'Indie', 'Early Access', 'Building', 'Relaxing', '3D', 'City Builder', 'Colorful', 'Base Building', 'Singleplayer', 'Open World', 'Fantasy', 'Medieval', 'Replay Value', 'Beautiful', 'Isometric', 'Steampunk']",0-250
Skeletal Avenger,https://store.steampowered.com/app/1277500/Skeletal_Avenger/?snr=1_7_7_230_150_607,16.99,144,84,"['Exploration', 'Action Roguelike', 'Hack and Slash', 'Mystery Dungeon', 'Roguelite', 'Dungeon Crawler', 'Perma Death', 'RPG', '3D Fighter', 'Roguelike', 'Character Customization', 'Character Action Game', '3D', 'Top-Down', 'Dark Humor', 'Funny', 'Horror', 'Underground', 'Controller', 'Procedural Generation']",0-250
Hidden Paws Mystery,https://store.steampowered.com/app/937850/Hidden_Paws_Mystery/?snr=1_7_7_230_150_607,4.99,234,94,"['Casual', 'Cats', 'Hidden Object', 'Relaxing', 'Puzzle', 'Cute', 'Family Friendly', 'Mystery', 'Colorful', 'Fantasy', 'Atmospheric', 'Horror', 'Singleplayer', 'Dark Fantasy', 'Indie', '3D', 'Stylized', 'Dark', 'Beautiful', 'Lovecraftian']",0-250
Paper Beast - Folded Edition,https://store.steampowered.com/app/1403830/Paper_Beast__Folded_Edition/?snr=1_7_7_230_150_607,16.99,122,86,"['Adventure', 'Casual', 'Simulation', 'Sandbox', 'Exploration', 'God Game', 'Choose Your Own Adventure', 'Puzzle Platformer', 'Colorful', 'Stylized', 'Atmospheric', 'Logic', 'Mystery', 'Nature', 'Surreal', 'Physics', 'Indie', 'Singleplayer']",0-250
Below The Ocean,https://store.steampowered.com/app/1663270/Below_The_Ocean/?snr=1_7_7_230_150_607,5.99,80,100,"['Precision Platformer', 'Pixel Graphics', 'Side Scroller', 'Puzzle Platformer', 'Underwater', 'Platformer', 'Atmospheric', '2D', '2D Platformer', 'Casual', 'Adventure', 'Minimalist', '1980s', 'Old School', 'Retro', 'Singleplayer', 'Puzzle', 'Controller', 'Linear', 'Colorful']",0-250
Doodle Devil,https://store.steampowered.com/app/608760/Doodle_Devil/?snr=1_7_7_230_150_607,9.99,87,81,"['Indie', 'Casual', 'Simulation', 'Puzzle', 'Singleplayer']",0-250
Helicopter Simulator VR 2021 - Rescue Missions,https://store.steampowered.com/app/1573730/Helicopter_Simulator_VR_2021__Rescue_Missions/?snr=1_7_7_230_150_607,17.99,142,83,"['Simulation', 'VR', 'Flight', 'Military', '3D', 'First-Person', 'Realistic', 'Modern', 'Nature', 'Early Access', 'Action', 'Open World', 'Singleplayer', 'Space', 'Space Sim']",0-250
My Cat Girl Lover,https://store.steampowered.com/app/2018640/My_Cat_Girl_Lover/?snr=1_7_7_230_150_607,2.99,183,92,"['Visual Novel', 'Interactive Fiction', 'Dating Sim', 'LGBTQ+', 'Word Game', 'Female Protagonist', 'Casual', 'Story Rich', 'Multiple Endings', 'Text-Based', 'JRPG', 'RPG', 'Cute', 'Funny', 'First-Person', 'Anime', 'Singleplayer', '2D Platformer', 'Comedy', '2D']",0-250
Spider Queen cave,https://store.steampowered.com/app/1197180/Spider_Queen_cave/?snr=1_7_7_230_150_607,17.98,138,40,"['Puzzle', 'Exploration', 'Female Protagonist', 'Realistic', 'Action Roguelike', 'Puzzle Platformer', 'First-Person', 'Horror', 'Dungeon Crawler', 'Third Person', 'Open World', 'Mystery', 'Cute', 'Adventure', '3D', 'Casual', 'Action', '3D Fighter', 'Walking Simulator', 'Roguelike']",0-250
Dragon Blaze,https://store.steampowered.com/app/1279420/Dragon_Blaze/?snr=1_7_7_230_150_607,9.99,50,98,"[""Shoot 'Em Up"", 'Arcade', 'Shooter', 'Score Attack', 'Pixel Graphics', '2D', 'Fantasy', 'Dark Fantasy', 'Magic', 'Third-Person Shooter', 'Colorful', 'Medieval', 'Singleplayer', 'Action', 'Local Co-Op', 'Adventure', 'Multiplayer', 'Local Multiplayer', 'Co-op', 'Bullet Hell']",0-250
The Confines Of The Crown,https://store.steampowered.com/app/356530/The_Confines_Of_The_Crown/?snr=1_7_7_230_150_607,7.99,181,89,"['Visual Novel', 'Female Protagonist', 'Indie', 'Adventure', 'Otome', 'Multiple Endings', 'Romance', 'LGBTQ+', 'Fantasy', 'Singleplayer', 'Anime', 'Story Rich', 'Mystery', 'Choices Matter', 'Casual', 'Choose Your Own Adventure', 'Dating Sim', 'Politics', 'Point & Click', 'Nudity']",0-250
If only I could go home early,https://store.steampowered.com/app/2115610/If_only_I_could_go_home_early/?snr=1_7_7_230_150_607,1.99,90,92,"['Exploration', '2D Platformer', 'Puzzle Platformer', 'Cats', 'Puzzle', 'Point & Click', 'Life Sim', 'Dating Sim', 'RPG', 'Detective', 'Romance', 'Story Rich', 'Casual', 'Multiple Endings', 'Linear', 'Pixel Graphics', 'Stylized', 'Drama', 'Emotional', 'Mystery']",0-250
Super Tennis Blast,https://store.steampowered.com/app/1050510/Super_Tennis_Blast/?snr=1_7_7_230_150_607,14.99,70,82,"['Sports', 'Indie', 'Casual', 'Tennis', 'Local Multiplayer', 'Arcade', 'Funny', 'Local Co-Op', 'Family Friendly', 'Old School', 'Replay Value', 'Character Customization']",0-250
Horror Globes,https://store.steampowered.com/app/1416460/Horror_Globes/?snr=1_7_7_230_150_607,4.99,79,92,"['Horror', 'Exploration', 'Puzzle', 'Mystery', 'Atmospheric', 'Adventure', 'Immersive', '3D', 'First-Person', 'Realistic', 'Singleplayer', 'Short', 'Gore', 'Indie', 'Psychological Horror']",0-250
Catie in MeowmeowLand,https://store.steampowered.com/app/1417890/Catie_in_MeowmeowLand/?snr=1_7_7_230_150_607,14.99,100,97,"['Adventure', 'Point & Click', 'Puzzle', 'Cats', 'Surreal', 'Funny', 'Cute', 'Psychedelic', 'Atmospheric', 'Family Friendly', 'Hand-drawn', 'Comedy', '2D', 'Colorful', 'Singleplayer', 'Casual', 'Indie', 'Story Rich', 'Narration', 'Relaxing']",0-250
Crimson Spires,https://store.steampowered.com/app/1292520/Crimson_Spires/?snr=1_7_7_230_150_607,19.99,67,88,"['Indie', 'Adventure', 'Visual Novel', 'Vampire', 'Romance', 'Otome', 'Horror', 'Female Protagonist']",0-250
Crazy Kung Fu,https://store.steampowered.com/app/1340300/Crazy_Kung_Fu/?snr=1_7_7_230_150_608,14.99,62,90,"['Sports', '3D Fighter', 'Action', 'Boxing', 'Fighting', 'First-Person', '3D', 'Stylized', 'VR', 'Ninja', 'Simulation', 'Tactical', 'Score Attack', 'Physics', 'Singleplayer', 'Martial Arts', 'Early Access']",0-250
Max's Big Bust - A Captain Nekorai Tale,https://store.steampowered.com/app/416360/Maxs_Big_Bust__A_Captain_Nekorai_Tale/?snr=1_7_7_230_150_608,19.99,103,97,"['Visual Novel', 'Anime', 'Indie', 'Nudity', 'Adventure', 'Simulation', 'Female Protagonist', 'Dating Sim', 'Detective', 'Mystery', 'Point & Click', 'Sexual Content', 'LGBTQ+']",0-250
